,Gender,Has a car,Has a property,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a work phone,Has a phone,Has an email,Family member count,Account age,status
15345,F,Y,Y,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,12337,4239,0,0,0,1.0,15.0,0
15346,F,Y,Y,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,12337,4239,0,0,0,1.0,10.0,0
15379,F,N,N,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12210,2747,0,0,0,3.0,46.0,1
15380,F,N,N,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12210,2747,0,0,0,3.0,45.0,1
15381,F,N,N,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12210,2747,0,0,0,3.0,27.0,0
15382,F,N,N,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12210,2747,0,0,0,3.0,18.0,0
15383,F,N,N,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12210,2747,0,0,0,3.0,25.0,0
15384,F,N,N,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12210,2747,0,0,0,3.0,17.0,0
15385,F,N,Y,58500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9662,1072,1,1,0,3.0,6.0,0
15386,F,N,Y,58500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9662,1072,1,1,0,3.0,40.0,1
15387,F,N,Y,58500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9662,1072,1,1,0,3.0,21.0,0
15388,F,N,Y,58500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9662,1072,1,1,0,3.0,8.0,0
15389,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,25.0,0
15390,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,33.0,1
15391,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,60.0,2
15392,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,25.0,0
15393,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,12.0,0
15394,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,50.0,1
15395,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,50.0,1
15396,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,40.0,1
15397,F,Y,Y,126000.0,Working,Incomplete higher,Married,House / apartment,11432,129,0,1,0,4.0,4.0,0
15398,F,N,Y,450000.0,Working,Secondary / secondary special,Married,House / apartment,23488,5150,0,1,0,2.0,5.0,0
15399,F,N,Y,450000.0,Working,Secondary / secondary special,Married,House / apartment,23488,5150,0,1,0,2.0,14.0,0
15400,F,N,Y,450000.0,Working,Secondary / secondary special,Married,House / apartment,23488,5150,0,1,0,2.0,44.0,1
15401,F,N,Y,450000.0,Working,Secondary / secondary special,Married,House / apartment,23488,5150,0,1,0,2.0,2.0,0
15402,M,N,Y,180000.0,State servant,Secondary / secondary special,Married,House / apartment,15730,8316,0,0,0,2.0,21.0,0
15403,M,N,Y,180000.0,State servant,Secondary / secondary special,Married,House / apartment,15730,8316,0,0,0,2.0,21.0,0
15404,M,N,Y,180000.0,State servant,Secondary / secondary special,Married,House / apartment,15730,8316,0,0,0,2.0,13.0,0
15405,M,N,Y,180000.0,State servant,Secondary / secondary special,Married,House / apartment,15730,8316,0,0,0,2.0,12.0,0
15407,F,Y,Y,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,14076,2106,0,0,0,2.0,58.0,1
15408,F,Y,Y,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,14076,2106,0,0,0,2.0,22.0,0
15409,F,Y,Y,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,14076,2106,0,0,0,2.0,47.0,1
15413,F,Y,Y,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15435,249,0,0,0,2.0,50.0,1
15414,F,Y,Y,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15435,249,0,0,0,2.0,20.0,0
15415,F,Y,Y,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15435,249,0,0,0,2.0,20.0,0
15416,F,N,Y,76500.0,Working,Secondary / secondary special,Married,House / apartment,15905,8803,1,0,0,3.0,36.0,1
15417,F,N,Y,76500.0,Working,Secondary / secondary special,Married,House / apartment,15905,8803,1,0,0,3.0,47.0,1
15418,F,N,Y,76500.0,Working,Secondary / secondary special,Married,House / apartment,15905,8803,1,0,0,3.0,40.0,1
15419,F,N,Y,76500.0,Working,Secondary / secondary special,Married,House / apartment,15905,8803,1,0,0,3.0,31.0,1
15420,F,N,Y,76500.0,Working,Secondary / secondary special,Married,House / apartment,15905,8803,1,0,0,3.0,24.0,0
15421,F,N,Y,76500.0,Working,Secondary / secondary special,Married,House / apartment,15905,8803,1,0,0,3.0,21.0,0
15422,F,N,N,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11070,645,1,0,0,3.0,36.0,1
15423,F,N,N,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11070,645,1,0,0,3.0,48.0,1
15424,F,N,N,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11070,645,1,0,0,3.0,9.0,0
15433,F,Y,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,1682,0,1,0,3.0,48.0,1
15434,F,Y,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,1682,0,1,0,3.0,39.0,1
15435,F,Y,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,1682,0,1,0,3.0,3.0,0
15436,F,Y,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,1682,0,1,0,3.0,26.0,0
15437,F,Y,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,1682,0,1,0,3.0,47.0,1
15438,F,Y,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,1682,0,1,0,3.0,0.0,0
15439,F,Y,Y,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,1682,0,1,0,3.0,4.0,0
15440,F,N,Y,270000.0,Working,Secondary / secondary special,Married,House / apartment,20854,3689,0,0,0,3.0,28.0,0
15441,F,N,Y,270000.0,Working,Secondary / secondary special,Married,House / apartment,20854,3689,0,0,0,3.0,37.0,1
15442,F,N,Y,270000.0,Working,Secondary / secondary special,Married,House / apartment,20854,3689,0,0,0,3.0,19.0,0
15447,F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,13787,3082,0,0,0,4.0,26.0,0
15448,F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,13787,3082,0,0,0,4.0,25.0,0
15449,F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,13787,3082,0,0,0,4.0,16.0,0
15450,F,N,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,13787,3082,0,0,0,4.0,7.0,0
15451,F,N,Y,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,15675,2198,0,0,0,1.0,45.0,1
15452,F,N,Y,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,15675,2198,0,0,0,1.0,25.0,0
15453,F,N,N,90000.0,Commercial associate,Higher education,Married,With parents,9845,1225,1,0,0,2.0,32.0,1
15454,F,N,Y,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,17623,9260,0,0,0,1.0,37.0,1
15455,F,N,Y,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,17623,9260,0,0,0,1.0,13.0,0
15456,F,Y,Y,360000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,15840,1802,0,0,0,2.0,39.0,1
15457,F,Y,Y,270000.0,State servant,Higher education,Married,House / apartment,21955,12455,0,0,0,2.0,20.0,0
15458,F,Y,Y,270000.0,State servant,Higher education,Married,House / apartment,21955,12455,0,0,0,2.0,37.0,1
15459,F,Y,Y,270000.0,State servant,Higher education,Married,House / apartment,21955,12455,0,0,0,2.0,12.0,0
15460,F,Y,Y,270000.0,State servant,Higher education,Married,House / apartment,21955,12455,0,0,0,2.0,59.0,1
15461,F,Y,Y,270000.0,State servant,Higher education,Married,House / apartment,21955,12455,0,0,0,2.0,51.0,1
15462,F,Y,Y,270000.0,State servant,Higher education,Married,House / apartment,21955,12455,0,0,0,2.0,26.0,0
15463,M,N,Y,202500.0,Working,Higher education,Married,House / apartment,16728,7069,0,1,0,3.0,38.0,1
15464,F,N,Y,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,16565,2778,0,0,0,1.0,2.0,0
15465,F,N,Y,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,16565,2778,0,0,0,1.0,2.0,0
15467,M,Y,Y,176400.0,Commercial associate,Higher education,Married,Rented apartment,9819,190,1,1,0,2.0,39.0,1
15468,M,Y,Y,176400.0,Commercial associate,Higher education,Married,Rented apartment,9819,190,1,1,0,2.0,36.0,1
15469,M,Y,Y,176400.0,Commercial associate,Higher education,Married,Rented apartment,9819,190,1,1,0,2.0,20.0,0
15470,M,Y,Y,176400.0,Commercial associate,Higher education,Married,Rented apartment,9819,190,1,1,0,2.0,32.0,1
15471,M,Y,Y,176400.0,Commercial associate,Higher education,Married,Rented apartment,9819,190,1,1,0,2.0,5.0,0
15472,M,Y,Y,176400.0,Commercial associate,Higher education,Married,Rented apartment,9819,190,1,1,0,2.0,3.0,0
15473,F,N,Y,90000.0,Working,Secondary / secondary special,Widow,House / apartment,17710,1772,0,0,0,1.0,8.0,0
15474,F,N,Y,90000.0,Working,Secondary / secondary special,Widow,House / apartment,17710,1772,0,0,0,1.0,24.0,0
15475,F,N,Y,90000.0,Working,Secondary / secondary special,Widow,House / apartment,17710,1772,0,0,0,1.0,8.0,0
15476,F,N,Y,76500.0,Working,Incomplete higher,Married,With parents,10902,1051,0,0,0,3.0,6.0,0
15480,M,Y,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,21258,2057,1,1,0,2.0,12.0,0
15481,M,Y,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,21258,2057,1,1,0,2.0,0.0,0
15482,M,Y,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,21258,2057,1,1,0,2.0,10.0,0
15483,M,Y,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,21258,2057,1,1,0,2.0,12.0,0
15484,M,Y,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,21258,2057,1,1,0,2.0,7.0,0
15485,M,Y,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,21258,2057,1,1,0,2.0,11.0,0
15486,M,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17479,2238,1,0,0,1.0,20.0,0
15487,M,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17479,2238,1,0,0,1.0,2.0,0
15488,M,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17479,2238,1,0,0,1.0,3.0,0
15489,M,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17479,2238,1,0,0,1.0,24.0,0
15490,M,N,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17479,2238,1,0,0,1.0,2.0,0
15491,M,N,N,166500.0,Working,Incomplete higher,Single / not married,Municipal apartment,12923,170,0,0,0,1.0,6.0,0
15492,M,N,N,166500.0,Working,Incomplete higher,Single / not married,Municipal apartment,12923,170,0,0,0,1.0,35.0,1
15497,F,N,Y,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,11087,473,0,0,0,3.0,7.0,0
15498,F,N,Y,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,11087,473,0,0,0,3.0,1.0,0
15499,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,48.0,1
15500,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,31.0,1
15501,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,31.0,1
15502,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,53.0,1
15503,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,48.0,1
15504,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,51.0,1
15505,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,59.0,1
15506,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,30.0,1
15507,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,45.0,1
15508,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,15.0,0
15509,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,15936,1508,0,1,0,2.0,6.0,0
15514,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,10.0,0
15515,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,11.0,0
15516,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,10.0,0
15517,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,10.0,0
15518,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,23.0,0
15519,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,11.0,0
15520,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,23.0,0
15521,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,31.0,1
15522,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,33.0,1
15523,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,20.0,0
15524,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,19.0,0
15525,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,18.0,0
15526,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,11461,1204,1,1,0,3.0,11.0,0
15529,F,N,Y,337500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11440,2422,0,0,0,3.0,59.0,1
15530,F,N,Y,337500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11440,2422,0,0,0,3.0,49.0,1
15531,F,N,Y,337500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11440,2422,0,0,0,3.0,17.0,0
15532,F,Y,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13386,1416,0,0,0,4.0,28.0,0
15547,M,Y,N,270000.0,Working,Higher education,Single / not married,House / apartment,9839,1569,0,0,0,1.0,44.0,1
15548,M,Y,Y,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,13407,535,0,0,0,1.0,44.0,1
15549,M,Y,N,76500.0,Working,Secondary / secondary special,Married,House / apartment,10356,1357,0,0,0,2.0,3.0,0
15550,M,N,N,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,14534,6652,0,0,0,3.0,39.0,1
15551,M,N,N,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,14534,6652,0,0,0,3.0,39.0,1
15552,M,N,N,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,14534,6652,0,0,0,3.0,26.0,0
15553,M,N,N,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,14534,6652,0,0,0,3.0,26.0,0
15556,M,N,Y,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,8692,473,0,0,0,1.0,11.0,0
15557,M,Y,Y,112500.0,Working,Higher education,Married,House / apartment,17385,1327,0,0,0,2.0,14.0,0
15559,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,8.0,0
15560,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,55.0,1
15561,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,41.0,1
15562,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,6.0,0
15563,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,24.0,0
15564,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,24.0,0
15565,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,16.0,0
15566,F,Y,Y,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,19046,5618,0,0,0,1.0,6.0,0
15569,M,Y,N,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14452,4249,0,0,0,4.0,43.0,1
15570,F,N,N,162000.0,Working,Secondary / secondary special,Married,Municipal apartment,15137,2238,1,1,0,3.0,40.0,1
15571,F,N,N,162000.0,Working,Secondary / secondary special,Married,Municipal apartment,15137,2238,1,1,0,3.0,20.0,0
15572,F,N,N,162000.0,Working,Secondary / secondary special,Married,Municipal apartment,15137,2238,1,1,0,3.0,12.0,0
15573,F,Y,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,8134,657,0,0,0,2.0,4.0,0
15574,F,N,N,270000.0,Working,Higher education,Single / not married,Rented apartment,13762,1965,1,0,0,1.0,48.0,1
15575,F,N,N,270000.0,Working,Higher education,Single / not married,Rented apartment,13762,1965,1,0,0,1.0,23.0,0
15576,F,N,N,270000.0,Working,Higher education,Single / not married,Rented apartment,13762,1965,1,0,0,1.0,13.0,0
15578,F,N,Y,315000.0,Working,Higher education,Married,House / apartment,13589,200,0,0,1,2.0,32.0,1
15579,F,N,Y,315000.0,Working,Higher education,Married,House / apartment,13589,200,0,0,1,2.0,32.0,1
15580,F,N,Y,315000.0,Working,Higher education,Married,House / apartment,13589,200,0,0,1,2.0,41.0,1
15596,F,N,Y,315000.0,State servant,Higher education,Married,House / apartment,13224,1235,0,0,0,2.0,4.0,0
15597,F,N,Y,72000.0,Working,Higher education,Married,House / apartment,12522,382,0,0,0,3.0,8.0,0
15598,M,N,Y,360000.0,Working,Secondary / secondary special,Married,House / apartment,17804,1143,0,0,0,4.0,45.0,1
